,Afghanistan,Albania,UAE,Armenia,antiguaAndBarbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,burkinaFaso,Bangladesh,Bulgaria,Bahrain,Bahamas,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Cote,DRC,Congo,Colombia,Comoros,caboVerde,costaRica,Cyprus,czechRepublic,Germany,Djibouti,Dominica,Denmark,dominicanRepublic,Algeria,Ecuador,Egypt,Spain,Estonia,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Guinea,Gambia,equatorialGuinea,Greece,Grenada,Guatemala,Guyana,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,stKittsAndNevis,Korea,Lao,Lebanon,Liberia,Libya,stLucia,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Maldives,Mexico,northMacedonia,Malta,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,westBank,Qatar,Romania,Russia,Rwanda,saudiArabia,Senegal,Singapore,solomonIslands,sierraLeone,elSalvador,sanMarino,Serbia,saoTome,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Chad,Togo,Thailand,Tajikistan,Tonga,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Uruguay,US,stVincent,Vietnam,Samoa,Kosovo,Yemen,southAfrica,Zambia
1990-10,NA,NA,NA,NA,NA,4.058788,NA,8.267837,4.258175,NA,-0.164998,NA,NA,0.942322,6.135711,NA,NA,NA,16.84944,2447.966,1.670254,11.26186,-0.261503,4.772531,6.363144,30.14387,3.208109,-0.866501,0.202768,NA,30.59957,NA,NA,22.36016,3.900564,NA,3.225806,-4.255134,4.272084,2.762488,66.80138,21.75278,48.51981,12.5694,7.013027,NA,5.511528,8.313726,3.774236,9.589614,8.128209,NA,38.71561,NA,9.262159,10.16042,22.76276,3.932317,54.89457,NA,11.05973,30.15272,346.197,31.06781,31.32414,10.06301,10.8119,2.589646,10.07432,18.42774,6.82495,25.82287,12.80405,3.156666,NA,18.47957,NA,NA,NA,4.503392,8.697129,19.32461,NA,NA,5.960848,3.226984,NA,NA,4.193092,NA,6.861293,NA,10.23533,NA,28.11135,NA,2.242725,NA,NA,NA,3.027846,16.33407,15.02059,2.954851,NA,1.277698,0.446361,NA,2.946936,4.467354,7.027386,NA,10.68433,0.531025,9954.875,11.68694,349.3692,14.46386,43.19948,NA,NA,NA,NA,7.823946,3.16307,0.624492,3.779734,10.06166,NA,19.89357,NA,NA,NA,30.08207,NA,327.6028,11.26724,12.60473,4.023822,-1.215672,2.242392,5.535476,NA,NA,10.87182,6.458503,60.23832,3.288672,45.00614,127.6108,6.379585,5.971002,NA,9.547483,NA,NA,14.2427,51.70674
1990-11,NA,NA,NA,NA,NA,3.665343,NA,9.257927,3.983734,NA,-2.210556,NA,NA,0.923466,6.493748,NA,NA,NA,17.77144,2016.375,3.499614,12.78385,-0.296987,5.086876,6.008506,29.21674,3.763585,-0.297972,0.78902,NA,30.85757,NA,NA,24.68938,4.341659,NA,3.059581,-4.321949,3.387505,2.107134,76.18097,24.07096,49.05315,7.376911,6.683535,NA,5.647153,10.07429,3.474952,8.81505,7.91049,NA,36.81074,NA,7.187712,9.072591,24.12959,3.692144,56.06407,NA,11.23965,33.40698,259.1354,26.51155,33.43095,9.971107,12.55037,2.567305,9.149791,18.5172,6.815493,28.74429,11.50053,3.945959,NA,20.62528,NA,NA,NA,3.525453,8.644585,17.48192,NA,NA,5.931385,5.05787,NA,NA,4.524708,NA,7.224748,NA,10.2097,NA,29.84491,NA,5.009668,NA,NA,NA,7.228918,16.54503,14.62547,3.461317,NA,-2.472049,0.688556,NA,2.889227,4.459691,7.035978,NA,12.98622,0.714142,8236.509,12.89575,284.5471,14.15902,42.90513,NA,NA,NA,NA,15.8599,3.372213,-0.670805,3.41506,10.52916,NA,20.90574,NA,NA,NA,31.63797,NA,212.0476,11.33587,12.62913,4.86305,4.358492,0.121035,6.563157,NA,NA,10.8447,6.402937,61.35704,3.961009,43.37305,130.2369,6.195393,6.009288,NA,10.06817,NA,NA,15.13378,54.2705
1990-12,NA,NA,NA,NA,NA,3.542977,NA,10.37375,3.5003,NA,-1.263317,NA,NA,0.279915,6.945136,NA,NA,NA,18.09716,1648.659,3.268874,11.98849,-1.122136,4.97392,5.323134,27.28877,4.062128,0.448219,0.640254,NA,32.49899,NA,NA,27.35271,5.677579,NA,2.564103,-4.239412,4.739354,1.779558,80.26874,25.13169,49.33907,7.347617,6.578994,NA,5.136066,9.552867,3.278501,3.349472,7.464586,NA,35.76523,NA,10.35248,7.139836,22.7367,3.537439,59.37361,NA,11.39987,36.78807,127.0339,26.13,33.34393,10.06684,13.73593,2.556299,7.204796,17.59075,6.592512,30.20801,8.723404,3.68009,NA,21.70406,NA,NA,NA,2.104191,9.379255,19.89361,NA,NA,5.902211,5.768833,NA,NA,4.339984,NA,6.263572,NA,8.673828,NA,29.78923,NA,6.067011,NA,NA,NA,5.361359,15.55201,22.63253,4.091352,NA,-2.815793,3.489431,NA,2.715928,4.273504,7.730605,NA,13.87429,0.863366,7536.394,15.27191,247.8617,14.05683,44.51729,NA,NA,NA,NA,16.07723,3.407017,-0.566461,3.834165,10.48969,NA,19.21527,NA,NA,NA,32.41921,NA,101.6347,10.91258,11.07631,4.19584,-3.050974,0.906714,6.633479,NA,NA,9.497806,6.993711,60.63376,4.609435,41.78919,128.4594,6.254949,5.991333,NA,8.473221,NA,NA,14.50181,54.25781
1991-01,NA,NA,NA,NA,NA,3.306291,NA,9.114876,3.849756,NA,5.078228,NA,NA,1.158817,5.691781,NA,NA,NA,23.51601,605.9718,3.697111,11.93872,-1.703723,6.836295,5.568471,24.79248,2.421338,0.72977,-1.47343,NA,32.05763,NA,NA,26.78398,6.67894,NA,2.88,-4.340619,6.33054,2.493011,77.42895,25.71783,50.9005,10.68553,6.771833,NA,5.148231,7.746483,3.303303,-3.945875,7.116528,NA,30.35764,NA,8.474557,2.52361,22.45867,3.694812,60.58668,NA,11.31235,38.87065,76.48193,23.2213,33.90376,9.808773,16.18416,2.628076,7.248484,17.88501,6.332131,29.71051,9.443044,3.860218,NA,17.32878,NA,NA,NA,3.16599,9.182776,17.52521,NA,NA,5.873323,7.269169,NA,NA,3.642777,NA,4.657997,NA,7.157062,NA,27.45157,NA,5.384746,NA,NA,NA,9.231362,15.56916,14.67563,3.635071,NA,-8.782297,3.710361,NA,2.891634,4.088586,8.352145,NA,14.19524,1.749279,6758.618,18.52673,119.4208,13.66302,42.26703,NA,NA,NA,NA,18.84428,2.865271,-0.826745,3.590716,10.01564,NA,18.46667,NA,NA,NA,22.40938,NA,50.57607,10.09761,11.26461,4.830194,1.233475,2.816832,6.124001,NA,17.18183,6.799531,7.494983,62.02489,5.937548,40.28357,133.6737,5.647059,5.9112,NA,5.309316,NA,NA,14.19956,103.342
1991-02,NA,NA,NA,NA,NA,3.376183,NA,9.64911,3.929856,NA,0.90761,NA,NA,-0.00478,7.539166,NA,NA,NA,23.98669,705.7835,4.171727,11.20426,-3.093375,6.195046,6.236208,24.6731,1.858225,1.467488,-0.370098,NA,31.68693,NA,NA,29.52856,5.29866,NA,3.04,-4.404128,4.379034,2.455824,82.4623,26.78346,48.38387,15.45384,5.94104,NA,4.941022,8.594205,3.303303,-5.963798,7.026185,NA,26.61564,NA,7.573166,0.258403,22.70806,3.933245,57.42777,NA,12.02946,39.89792,72.03826,22.05677,33.29488,8.863176,15.37658,2.616097,5.980149,17.90481,6.324859,28.65989,9.728837,3.519303,NA,19.54504,NA,NA,NA,3.729183,9.902782,14.51088,NA,NA,5.844717,5.909564,NA,NA,3.656371,NA,4.370031,NA,9.227391,NA,26.94389,NA,5.054566,NA,NA,NA,7.360973,13.62299,12.03402,3.345567,NA,-8.184518,4.132307,NA,2.527512,4.074703,12.26914,NA,13.25669,1.058736,5572.388,20.38944,90.70635,13.16704,39.31072,NA,NA,NA,NA,20.65716,3.950775,-2.237939,3.731929,14.23828,NA,16.51201,NA,NA,NA,28.36914,NA,49.85983,12.56721,10.74415,3.650862,5.845584,2.142672,6.15559,NA,15.41262,6.406235,7.958364,63.69845,5.927637,39.03173,125.4745,5.3125,5.725072,NA,3.708663,NA,NA,14.8475,101.4547
1991-03,NA,NA,NA,NA,NA,3.676299,NA,6.773893,3.280719,NA,-0.360165,NA,NA,1.39909,7.280475,NA,NA,NA,24.21306,352.6739,5.218646,11.35635,0.298159,6.186225,5.88514,23.29558,1.875534,2.084723,-1.826597,NA,31.32562,NA,NA,29.23339,4.827244,NA,3.04,-4.385604,8.440148,2.310186,81.3401,28.3733,49.27731,15.22729,5.920823,NA,4.939391,7.97863,3.303303,-9.103284,6.779455,NA,25.09278,NA,8.605269,-2.224274,20.57443,3.403148,53.16776,NA,11.98084,40.04674,70.17401,20.46355,34.35336,9.335543,13.48495,2.635308,5.314525,17.8775,6.449593,28.66734,11.47327,3.628986,NA,19.59312,NA,NA,NA,3.581317,10.04421,15.07409,NA,NA,5.816387,6.259827,NA,NA,3.852607,NA,7.077697,NA,6.977347,NA,26.40933,NA,3.402375,NA,NA,NA,8.015547,9.928002,7.818378,3.523468,NA,-5.29896,7.712567,NA,2.759405,3.541315,11.41804,NA,13.25208,1.741803,4668.931,20.91708,92.47556,13.16547,36.86619,NA,NA,NA,NA,21.20886,4.57216,-2.392807,3.783471,16.49205,NA,15.12561,NA,NA,NA,24.2443,NA,52.66542,9.876527,11.51183,4.014131,1.431633,0.34104,5.386697,NA,12.8404,6.37966,8.652086,62.16476,4.703008,37.91294,117.8284,4.821151,4.998436,NA,-0.257681,NA,NA,14.26808,99.75656
1991-04,NA,NA,NA,NA,NA,3.20091,NA,7.997504,2.953029,NA,1.333178,NA,NA,1.944121,7.565415,NA,NA,NA,24.59038,402.0029,5.545627,10.62515,-4.977797,6.178196,5.935087,23.31345,1.196278,1.478304,-1.171502,NA,31.32017,NA,NA,30.16369,3.97815,NA,3.184713,-4.419436,9.315051,2.643896,73.72896,23.34079,48.04009,16.99362,5.84614,NA,4.64549,7.256572,3.134328,-9.981637,8.501911,NA,22.72208,NA,5.396654,-7.94511,22.90795,3.474552,49.37419,NA,12.53517,38.89981,70.54405,19.06337,35.95796,10.14175,12.18996,3.124853,5.5201,17.67005,6.621972,31.5817,10.02471,3.418701,NA,17.91565,NA,NA,NA,2.990795,9.328627,15.02622,NA,NA,5.788331,7.030704,NA,NA,3.024417,NA,9.524071,NA,8.026324,NA,25.82728,NA,3.226712,NA,NA,NA,6.993408,10.26578,14.88262,3.987768,NA,-4.784337,7.901937,NA,2.506042,3.878583,10.83412,NA,14.66028,1.144456,3672.118,20.44302,83.63674,12.5674,31.22039,NA,NA,NA,NA,23.00238,4.436645,0.055599,3.739991,15.65562,NA,13.33653,NA,NA,NA,23.42372,NA,51.30579,10.63979,11.79501,-13.25085,6.82985,-0.728792,6.049237,NA,13.21488,4.725399,8.675564,62.01627,4.192617,36.62829,111.4037,4.80993,4.411445,NA,-5.049574,NA,NA,14.87705,99.6028
1991-05,NA,NA,NA,NA,NA,3.359865,NA,8.161945,3.233534,NA,1.645846,NA,493.3256,2.344161,7.695946,NA,NA,NA,24.70792,396.4913,5.701814,10.78062,-3.777837,6.206549,6.271588,24.278,3.583905,0.624592,-1.110311,NA,31.52698,NA,NA,30.60452,4.319756,NA,3.17965,-4.415785,5.738829,2.634987,69.49176,26.00054,49.18106,14.24898,6.075327,NA,4.608759,6.131006,3.283582,-8.749387,8.243443,NA,20.34346,NA,5.164726,-1.539373,19.30537,3.434331,42.51505,NA,11.92818,38.26783,83.78781,15.88624,36.88918,9.552611,12.14978,3.111866,5.842339,18.04445,6.781379,38.49207,8.139302,3.41946,NA,20.95494,NA,NA,NA,2.791248,8.539851,15.94234,NA,NA,5.760545,4.460412,NA,NA,3.266746,NA,8.637872,NA,7.737203,NA,24.65812,NA,3.132873,NA,NA,NA,8.345214,7.626871,14.98736,4.044915,NA,-7.37444,11.05036,NA,2.648296,3.697479,10.16872,NA,13.68776,1.15139,2913.557,20.48919,78.20241,12.10596,29.09555,NA,NA,NA,NA,24.53259,4.648707,-1.518849,3.808446,18.91038,NA,14.44631,NA,NA,NA,19.27078,NA,65.33375,10.10597,11.39753,-15.70355,8.510458,-1.360086,6.29624,NA,12.34264,5.016233,8.392541,62.45907,3.921569,35.50941,117.429,5.034857,3.440068,NA,-7.381026,NA,NA,15.34978,97.31681
1991-06,NA,NA,NA,NA,NA,3.890952,NA,9.811294,3.631301,NA,5.019108,NA,503.3574,1.918262,7.477609,NA,NA,NA,23.08606,445.9743,6.923745,11.10228,-6.482994,6.309892,6.549175,23.88806,4.390429,2.111898,-2.286285,NA,30.85378,NA,NA,30.27551,4.01081,NA,3.974563,-4.437501,6.69095,2.919172,65.42121,21.7126,48.60713,21.25389,6.073029,NA,4.31524,5.480056,3.422619,-9.371299,8.428509,NA,17.68566,NA,5.351093,-4.28245,18.81878,3.525616,38.73749,NA,11.42364,38.00838,99.08265,15.01331,38.40825,8.586756,12.92537,3.099559,6.606717,19.45738,6.754569,50.16244,8.174869,3.426001,NA,20.13381,NA,NA,NA,2.761862,8.709032,15.55847,NA,NA,5.733024,3.986953,NA,NA,3.461547,NA,8.758871,NA,7.903367,NA,23.05655,NA,1.320001,NA,NA,NA,6.859979,8.5398,15.22114,4.911546,NA,-8.080543,11.17023,NA,2.993112,3.517588,12.19743,NA,12.5194,1.350592,2196.639,20.352,79.0452,12.47112,25.055,NA,NA,NA,NA,23.47799,5.303373,-3.461701,3.908302,15.43018,NA,13.12657,NA,NA,NA,26.64987,NA,88.04073,10.11041,-5.177791,-15.1953,6.019158,-6.687522,5.900311,NA,11.7345,3.912237,7.834599,64.65253,4.217687,34.57871,107.4645,4.69592,3.421346,NA,-7.406766,NA,NA,15.22452,95.9373
1991-07,NA,NA,NA,NA,NA,3.626869,NA,7.351285,3.759074,NA,4.119361,NA,536.2981,1.294043,7.162874,NA,NA,NA,22.09509,331.388,6.471043,11.9858,-3.615395,6.047896,6.483934,24.00353,4.706558,2.019641,-0.187901,NA,31.608,NA,NA,29.57051,5.126061,NA,4.769475,-4.457799,5.893131,2.894474,58.44078,24.17059,45.94803,21.67745,6.112774,NA,4.122789,7.337458,3.71471,-8.805367,8.275266,NA,15.5281,NA,7.693323,-14.62678,18.91599,3.888432,34.38188,NA,11.37981,35.93361,102.5207,13.2932,38.42119,8.370583,13.23782,3.555039,6.632272,20.9461,6.676142,54.36437,8.124823,3.538692,NA,21.1034,NA,NA,NA,3.086507,9.001833,12.79409,NA,NA,5.705764,10.10205,NA,NA,3.802588,NA,9.610206,NA,7.993635,NA,21.83741,NA,1.273607,NA,NA,NA,6.573633,8.819162,13.62245,4.959171,NA,-10.61447,10.6518,NA,3.604993,3.67893,15.05136,NA,11.02971,1.169309,1438.529,20.00328,72.97921,12.1831,22.5645,NA,NA,NA,NA,22.78817,5.733641,-0.883031,3.997199,18.75463,NA,14.98156,NA,NA,NA,27.40085,NA,96.37986,9.139393,7.1386,-14.6995,6.263607,-1.961884,5.359779,NA,10.01345,3.226104,9.198313,68.66443,4.214157,33.78315,105.3036,4.367816,4.47442,NA,-5.942756,NA,NA,15.70894,138.1253
1991-08,NA,NA,NA,NA,NA,3.659959,NA,6.837805,3.505917,NA,5.461451,NA,517.198,-0.06141,6.80965,NA,NA,NA,22.20715,396.2472,5.59513,11.92705,-4.868609,6.002764,5.909844,22.80311,4.735364,1.867389,-3.014015,NA,30.87704,NA,NA,28.69545,3.125047,NA,4.912837,-4.533736,6.667786,2.073672,43.91178,25.86112,49.06215,21.91699,5.941965,NA,3.643196,6.822534,3.244838,-11.77869,7.622412,NA,14.40667,NA,4.726104,-7.130116,18.06453,3.085577,34.94288,NA,11.57495,35.78782,108.2506,8.739603,34.76938,9.829291,14.19051,3.531357,7.110118,21.52684,6.050941,55.6598,8.635878,3.255043,NA,21.35937,NA,NA,NA,7.514846,9.513128,12.21121,NA,NA,5.678763,6.499424,NA,NA,3.660046,NA,9.835976,NA,7.786516,NA,20.51743,NA,1.869078,NA,NA,NA,4.272715,7.117487,13.37207,5.495118,NA,-9.511888,14.46723,NA,3.429941,3.494176,17.53947,NA,9.612893,1.025433,232.0924,21.03243,69.60906,11.71639,20.48239,NA,NA,NA,NA,21.51209,5.700245,-1.598861,3.883049,18.15836,NA,16.91231,NA,NA,NA,25.24488,NA,113.1399,8.224972,11.19485,-16.43693,6.419747,-1.431207,5.939324,NA,9.260646,2.782188,8.4984,70.95525,3.808957,32.94913,105.9382,3.799392,3.932118,NA,-3.272111,NA,NA,15.5141,142.3062
1991-09,NA,NA,NA,NA,NA,3.22204,NA,13.12248,2.58128,NA,4.145392,NA,510.6408,-0.386979,7.067452,NA,NA,NA,21.41014,323.4948,5.84698,12.48628,-2.115314,5.444504,5.647017,18.62527,4.41874,2.075277,-1.222655,NA,29.73351,NA,NA,29.81241,4.532826,NA,4.245283,-4.488325,6.17143,1.905592,33.1259,27.26425,50.73689,24.23233,5.777756,NA,3.329187,6.960622,2.639296,-10.88012,7.005354,NA,12.79049,NA,10.70809,3.938396,18.59023,1.568644,26.30548,NA,10.49608,33.5024,117.5985,11.6905,33.96679,9.319295,15.70123,3.518269,7.693168,20.84754,6.044979,62.07957,6.786578,2.646052,NA,21.58632,NA,NA,NA,5.474257,9.461766,11.95884,NA,NA,5.652016,4.940556,NA,NA,3.246228,NA,9.294692,NA,9.040619,NA,19.73967,NA,2.410892,NA,NA,NA,4.056022,2.4935,7.581311,4.610061,NA,-10.63516,14.84466,NA,3.329413,3.31675,21.30918,NA,10.94951,1.359827,211.5609,20.76606,68.50633,10.78356,17.87069,NA,NA,NA,NA,21.74891,6.11172,-2.69,3.122933,13.98477,NA,15.91516,NA,NA,NA,28.05473,NA,128.8392,8.055307,10.21923,-14.64392,0.914269,4.407129,6.602177,NA,7.3318,2.04235,8.747428,66.80813,0.663972,32.03494,90.92554,3.396226,3.958412,NA,-0.802286,NA,NA,15.26711,66.02236
1991-10,NA,NA,NA,NA,NA,2.717968,NA,11.41833,2.264216,NA,-0.079991,NA,501.5391,-0.121902,7.663698,NA,NA,NA,18.64377,422.8727,9.953163,12.7199,-0.10706,4.422487,5.145646,17.69688,4.892625,1.859224,-1.291397,NA,29.01753,NA,NA,28.49551,5.938256,NA,5.46875,-4.489391,2.725952,1.759482,22.11542,27.89071,48.43891,25.50507,5.541728,NA,3.098766,6.230895,2.777778,-15.80205,6.842952,NA,13.43651,NA,14.52827,-7.828418,17.69433,0.480655,21.48635,NA,10.31153,27.86551,162.0111,12.84127,33.41365,9.206162,14.37454,3.752882,8.193948,19.40515,5.831728,67.2628,5.205941,2.63395,NA,18.3719,NA,NA,NA,5.370489,9.334407,11.80708,NA,NA,5.62552,5.335332,NA,NA,2.485118,NA,8.327209,NA,9.590419,NA,19.44619,NA,1.955114,NA,NA,NA,2.796395,2.107778,13.63864,4.604802,NA,-7.642842,19.022,NA,3.380026,2.631579,22.59406,NA,10.94415,1.04403,195.0744,18.58033,65.20085,10.18685,13.8594,NA,NA,252.0037,NA,17.48986,5.581804,-2.687612,2.356176,13.54438,NA,14.02335,NA,NA,NA,26.90096,NA,164.535,7.788499,10.36694,-14.34626,-4.051904,0.860099,5.472072,NA,6.401349,1.402232,8.13073,66.56229,3.581958,31.1535,86.91673,2.848576,2.944542,NA,-0.076326,NA,NA,16.54833,70.38114
1991-11,NA,NA,NA,NA,NA,3.357522,NA,9.923447,2.818715,NA,-0.259293,NA,498.5757,-0.19967,6.943542,NA,NA,3.075121,16.12538,419.8712,7.772256,12.26773,-1.553994,4.073452,5.471173,17.82081,4.539425,1.994726,-2.294512,NA,28.30783,NA,NA,26.57536,6.021557,NA,5.9375,-4.540014,2.938737,2.429946,14.02574,27.86865,46.58603,25.2282,5.759093,NA,3.063641,4.095001,3.216374,-16.60196,7.011602,NA,12.37473,NA,13.98404,-1.697712,17.71234,0.353197,17.55927,NA,10.29019,25.04726,199.133,11.60115,32.22337,10.07304,13.64296,3.725394,7.931192,18.11508,5.813046,73.19421,6.173909,3.025502,NA,16.59824,NA,NA,NA,5.176085,9.717301,12.02672,NA,NA,5.599271,4.991991,NA,NA,2.568272,NA,8.193131,NA,9.45509,NA,19.43316,NA,0.955959,NA,NA,NA,0.681354,0.516017,12.49079,4.170229,NA,-5.427174,19.4635,NA,3.725323,2.627258,21.03886,NA,8.792923,1.203446,185.1148,17.13212,62.59819,10.02272,13.60204,NA,NA,213.7014,NA,11.9395,5.159191,-2.426284,2.545869,14.22262,NA,11.20979,NA,NA,NA,28.10937,NA,204.8255,7.849112,9.720543,-14.26269,-4.342355,2.531435,4.75305,NA,7.261267,1.68345,7.82639,66.9353,5.387707,30.1955,86.0108,3.066567,1.827279,NA,-0.114398,NA,NA,15.41877,107.3617
1991-12,NA,NA,NA,NA,NA,3.217738,NA,8.049263,2.800783,NA,-0.66892,NA,468.621,-0.140083,6.470557,NA,NA,2.970029,14.69104,435.6827,8.049066,12.61679,-0.765509,3.695478,5.256056,18.77539,4.342908,1.986021,-3.69547,NA,26.85965,NA,NA,25.26399,6.369384,NA,5.9375,-4.474871,2.184892,2.403638,8.574201,25.83881,48.98158,25.23694,5.568452,NA,3.520721,3.641038,3.216374,-13.20424,7.281303,NA,10.11216,NA,11.5289,0.449501,17.73093,1.115033,9.885626,NA,9.769524,21.30072,246.263,14.09765,31.99945,10.10636,13.10438,3.70093,7.520996,17.97729,5.995675,81.34468,6.040431,2.68176,NA,14.60042,NA,NA,NA,6.211105,9.266047,10.17258,NA,NA,5.573266,7.058932,NA,382.2102,2.590757,232.4843,7.56857,NA,11.73357,NA,18.76136,NA,0.895891,NA,NA,NA,3.568253,-0.0113,11.57522,4.29773,NA,-6.800755,22.18042,NA,3.749091,2.786885,21.80976,NA,8.592738,1.003099,137.2548,13.2785,60.04182,9.936266,12.09099,NA,NA,220.0923,225.2302,10.57046,4.992522,-0.52848,2.87443,11.37829,NA,9.745503,NA,NA,NA,30.42319,NA,246.4094,7.872856,9.621404,-14.90639,4.667107,4.903237,4.7285,NA,7.301629,2.293861,7.262615,71.40345,4.716842,29.30022,81.09959,2.980626,2.112078,NA,0.508256,NA,NA,16.52518,139.3756
1992-01,NA,125.0662,NA,NA,NA,3.671249,NA,3.734298,2.260027,NA,-4.240709,NA,425.5606,-0.79311,7.736676,NA,NA,2.863998,10.92826,480.0824,7.880804,12.63734,-0.666193,1.535237,4.967454,19.5966,5.557978,3.386527,-3.409028,NA,27.5047,NA,NA,27.3842,7.119983,21.68242,5.754277,-4.530271,2.950024,2.259863,8.128621,27.86766,48.61543,26.4178,5.988546,NA,2.87978,3.535145,2.616279,-11.5061,6.967918,NA,8.559591,NA,12.24388,-0.075464,18.07317,0.540659,6.752427,NA,10.14379,17.23873,285.025,19.3631,28.01634,9.55753,12.93971,3.760509,7.073251,16.54501,5.795445,87.35448,3.379946,1.788705,NA,16.87618,NA,NA,NA,4.970154,7.723951,12.82299,NA,NA,5.5475,5.901859,NA,588.5196,2.951618,356.6874,8.401685,634.2615,15.4284,NA,18.45433,NA,-0.239443,NA,58.07788,NA,2.21176,-1.152539,11.06568,4.346445,NA,-1.436795,26.24968,NA,3.345307,2.454992,23.52737,NA,8.317365,0.717286,108.1813,10.92656,54.48524,9.473522,12.89192,NA,NA,239.384,610.0279,8.348485,5.620183,-0.641943,2.574088,13.2763,NA,8.16408,NA,NA,NA,30.73268,26.51999,272.9049,5.241584,9.825263,-14.49947,2.081197,1.910945,5.222043,NA,6.431385,2.93243,7.459204,78.25185,3.397706,28.5667,77.69246,2.672606,2.267712,NA,7.540615,NA,NA,16.19742,104.6898
1992-02,NA,142.5781,NA,NA,NA,4.258003,NA,2.151263,2.222672,NA,-0.952958,NA,151.0438,0.968847,6.555997,NA,NA,2.758391,13.03328,531.5551,6.361386,13.64073,0.976819,1.580463,4.595143,18.569,5.189656,2.734539,-7.112651,NA,27.38736,NA,NA,26.27294,6.912653,15.21522,5.900621,-4.576468,5.188314,2.397666,2.612538,28.79352,48.81536,21.18173,6.838197,NA,2.669783,2.40707,2.906977,-13.58532,6.880664,NA,7.812082,NA,12.10231,-6.24943,17.86121,3.800756,8.233887,NA,9.946962,14.08761,300.1644,20.39063,26.51801,9.438391,13.32482,3.721632,6.898848,16.9011,5.599997,98.19833,2.845065,1.884261,NA,14.81174,NA,NA,NA,4.947731,6.950498,13.61984,NA,NA,5.521971,5.898828,NA,798.2699,2.785826,557.348,8.45021,747.2681,13.08468,NA,17.84709,NA,0.043624,NA,66.43624,NA,2.592643,0.059138,13.68511,4.428441,NA,-2.877943,29.45706,NA,3.690819,2.28385,20.60724,NA,9.686375,1.752002,98.80376,9.222917,48.61846,8.963077,13.43977,NA,NA,258.0242,777.0208,6.19882,5.225494,0.624176,1.9879,10.71748,NA,8.30029,NA,NA,NA,25.78269,16.75301,290.3629,2.363198,10.14136,-14.17856,0.749103,1.644867,4.317346,NA,7.932533,4.259026,6.360084,77.84649,3.80814,27.98063,76.23922,2.818991,1.785958,NA,5.18447,NA,NA,15.73664,128.9232
1992-03,NA,159.3622,NA,NA,NA,4.056206,NA,4.029657,2.692723,NA,-1.342225,NA,73.18563,0.040082,6.640283,NA,NA,2.739515,12.97988,572.5643,5.881367,14.66211,-2.782314,1.609716,4.831177,18.17948,5.437853,1.847807,-4.224803,NA,27.03871,NA,NA,26.0361,7.135448,11.49087,6.36646,-4.604987,5.744062,2.570691,0.773516,24.42324,47.25682,21.08627,6.887977,NA,2.815745,2.768865,3.052326,-12.65807,7.001981,NA,7.537275,NA,15.02467,-6.679879,18.12955,4.240033,10.13461,NA,9.784531,12.71577,328.7983,19.95635,25.10588,10.0386,13.87203,3.71565,6.844135,17.26061,5.516749,105.6085,1.178891,2.00624,NA,22.57849,NA,NA,NA,4.398869,6.709441,10.99522,NA,NA,5.496673,4.450912,NA,810.38,3.010774,677.9771,8.171539,860.9209,16.9202,NA,17.2131,NA,1.424649,NA,113.4276,NA,5.287462,1.862758,14.41497,4.607167,NA,-3.642992,29.09419,NA,3.76696,2.442997,20.21088,NA,10.10624,1.527809,101.7989,8.867309,46.18697,9.379011,12.00512,NA,NA,262.5577,987.2106,7.084876,5.295385,1.053813,2.107725,9.192061,NA,7.69405,NA,NA,NA,32.03739,10.41006,315.4615,2.451867,8.14842,-14.47755,1.819684,1.179723,4.571603,NA,11.1443,4.239145,6.496945,78.58261,4.214671,27.42016,78.72495,3.189911,2.995668,NA,6.490096,NA,NA,15.71721,150.0092
